buckner_facies,buckner_thick,cottonvalley_alt,cottonvalley_thickness,h2s_class,hosston_alt,hosston_thickness,smackover_alt,smackover_facies,smackover_middepth,smackover_thick,smck_temp_int
3,60.0,-1995.0,697.0,200,-1562.0,424.0,-2737.0,4,2833.0,32.0,92.0
3,50.0,-1975.0,701.0,200,-1552.0,397.0,-2708.0,4,2810.0,31.0,92.0
3,42.0,-1942.0,701.0,200,-1537.0,396.0,-2669.0,4,2778.0,31.0,92.0
3,38.0,-1905.0,701.0,200,-1518.0,397.0,-2628.0,4,2739.0,39.0,90.0
3,40.0,-1879.0,697.0,200,-1492.0,410.0,-2603.0,4,2715.0,51.0,87.0
3,47.0,-1862.0,678.0,200,-1461.0,424.0,-2585.0,4,2697.0,59.0,85.0
3,49.0,-1848.0,676.0,200,-1432.0,416.0,-2564.0,4,2679.0,61.0,84.0
3,50.0,-1831.0,693.0,200,-1407.0,399.0,-2539.0,4,2663.0,66.0,81.0
3,50.0,-1802.0,700.0,200,-1385.0,396.0,-2514.0,4,2646.0,74.0,79.0
3,48.0,-1763.0,701.0,200,-1367.0,396.0,-2489.0,4,2623.0,76.0,79.0
3,45.0,-1725.0,701.0,200,-1346.0,396.0,-2465.0,4,2604.0,77.0,76.0
3,44.0,-1697.0,701.0,200,-1319.0,396.0,-2436.0,4,2574.0,74.0,75.0
3,46.0,-1678.0,678.0,100,-1290.0,396.0,-2398.0,4,2535.0,67.0,78.0
3,52.0,-1668.0,642.0,100,-1265.0,396.0,-2360.0,4,2501.0,61.0,81.0
3,59.0,-1662.0,640.0,200,-1247.0,396.0,-2335.0,4,2468.0,59.0,82.0
3,61.0,-1661.0,640.0,200,-1239.0,396.0,-2328.0,4,2443.0,48.0,83.0
3,61.0,-1661.0,640.0,200,-1234.0,396.0,-2330.0,4,2431.0,34.0,83.0
3,61.0,-1658.0,640.0,100,-1228.0,396.0,-2335.0,4,2429.0,30.0,80.0
3,55.0,-1645.0,640.0,100,-1221.0,396.0,-2332.0,4,2428.0,31.0,76.0
3,38.0,-1623.0,640.0,100,-1212.0,396.0,-2320.0,4,2422.0,35.0,75.0
3,25.0,-1600.0,642.0,100,-1200.0,396.0,-2298.0,4,2403.0,44.0,79.0
3,25.0,-1584.0,649.0,100,-1187.0,396.0,-2278.0,4,2396.0,54.0,83.0
3,30.0,-1574.0,651.0,200,-1174.0,396.0,-2264.0,4,2396.0,60.0,83.0
3,31.0,-1569.0,649.0,200,-1161.0,396.0,-2263.0,4,2400.0,62.0,83.0
3,31.0,-1563.0,648.0,200,-1147.0,396.0,-2266.0,4,2401.0,71.0,81.0
3,30.0,-1551.0,648.0,200,-1132.0,396.0,-2268.0,4,2400.0,80.0,78.0
3,30.0,-1532.0,652.0,100,-1117.0,396.0,-2262.0,4,2394.0,79.0,77.0
3,30.0,-1512.0,662.0,100,-1101.0,396.0,-2246.0,4,2369.0,77.0,78.0
3,30.0,-1492.0,675.0,50,-1087.0,396.0,-2227.0,4,2347.0,75.0,78.0
3,27.0,-1477.0,680.0,100,-1075.0,396.0,-2202.0,4,2322.0,75.0,78.0
3,24.0,-1464.0,671.0,100,-1063.0,396.0,-2172.0,4,2289.0,77.0,76.0
3,21.0,-1448.0,664.0,50,-1045.0,396.0,-2147.0,4,2266.0,79.0,75.0
3,21.0,-1428.0,677.0,50,-1021.0,396.0,-2132.0,4,2256.0,82.0,74.0
3,21.0,-1406.0,697.0,50,-995.0,398.0,-2122.0,4,2252.0,86.0,74.0
3,23.0,-1384.0,717.0,50,-971.0,400.0,-2109.0,4,2237.0,89.0,74.0
3,25.0,-1363.0,753.0,50,-955.0,397.0,-2089.0,4,2215.0,93.0,76.0
3,26.0,-1343.0,759.0,50,-945.0,392.0,-2074.0,4,2203.0,97.0,74.0
3,29.0,-1322.0,732.0,50,-940.0,347.0,-2055.0,4,2187.0,103.0,72.0
3,30.0,-1302.0,681.0,50,-935.0,335.0,-2028.0,4,2164.0,111.0,71.0
3,31.0,-1282.0,642.0,50,-925.0,335.0,-1998.0,4,2136.0,116.0,71.0
3,31.0,-1263.0,629.0,50,-913.0,338.0,-1966.0,4,2112.0,120.0,71.0
3,31.0,-1243.0,635.0,50,-901.0,369.0,-1936.0,4,2083.0,122.0,72.0
3,31.0,-1224.0,640.0,50,-893.0,386.0,-1915.0,4,2047.0,122.0,73.0
3,31.0,-1206.0,647.0,50,-890.0,370.0,-1897.0,4,2028.0,122.0,73.0
3,31.0,-1186.0,685.0,50,-890.0,340.0,-1877.0,4,2009.0,122.0,71.0
3,31.0,-1169.0,697.0,50,-893.0,335.0,-1857.0,4,1986.0,122.0,70.0
3,31.0,-1159.0,677.0,50,-895.0,333.0,-1847.0,4,1969.0,122.0,70.0
3,31.0,-1156.0,642.0,50,-897.0,325.0,-1836.0,4,1953.0,122.0,70.0
3,31.0,-1152.0,639.0,50,-898.0,318.0,-1829.0,4,1951.0,122.0,69.0
3,31.0,-1143.0,634.0,50,-897.0,296.0,-1826.0,4,1948.0,122.0,68.0
3,30.0,-1132.0,633.0,10,-896.0,277.0,-1813.0,3,1931.0,122.0,68.0
3,30.0,-1118.0,637.0,10,-894.0,274.0,-1787.0,3,1906.0,122.0,67.0
3,30.0,-1103.0,639.0,10,-893.0,274.0,-1757.0,3,1872.0,122.0,66.0
3,30.0,-1089.0,639.0,10,-892.0,263.0,-1733.0,3,1845.0,122.0,66.0
3,30.0,-1076.0,639.0,10,-891.0,231.0,-1715.0,3,1818.0,122.0,65.0
3,30.0,-1069.0,639.0,10,-892.0,213.0,-1695.0,3,1788.0,122.0,65.0
3,30.0,-1064.0,639.0,10,-893.0,192.0,-1671.0,3,1764.0,122.0,64.0
3,31.0,-1062.0,640.0,10,-895.0,158.0,-1658.0,3,1752.0,122.0,64.0
2,31.0,-1060.0,640.0,10,-897.0,152.0,-1661.0,3,1755.0,122.0,64.0
2,31.0,-1060.0,640.0,50,-899.0,151.0,-1661.0,2,1752.0,118.0,63.0
2,31.0,-1060.0,640.0,50,-900.0,152.0,-1659.0,2,1745.0,112.0,63.0
0,31.0,-1060.0,640.0,50,-900.0,152.0,-1652.0,2,1735.0,107.0,62.0
3,74.0,-2311.0,644.0,100,-1892.0,396.0,-2892.0,3,3009.0,67.0,96.0
3,70.0,-2314.0,640.0,100,-1898.0,396.0,-2890.0,3,3007.0,64.0,96.0
3,66.0,-2337.0,640.0,100,-1917.0,396.0,-2889.0,3,2999.0,63.0,96.0
3,63.0,-2383.0,609.0,100,-1945.0,396.0,-2897.0,3,2999.0,64.0,96.0
3,61.0,-2431.0,578.0,100,-1972.0,396.0,-2909.0,5,3016.0,67.0,96.0
3,59.0,-2451.0,560.0,100,-1988.0,396.0,-2926.0,5,3040.0,67.0,96.0
3,56.0,-2447.0,568.0,100,-1991.0,396.0,-2950.0,5,3068.0,69.0,96.0
3,54.0,-2425.0,600.0,100,-1980.0,396.0,-2973.0,5,3092.0,70.0,97.0
3,52.0,-2385.0,637.0,50,-1958.0,396.0,-2988.0,5,3107.0,70.0,98.0
3,51.0,-2343.0,656.0,100,-1930.0,396.0,-2989.0,5,3101.0,70.0,99.0
3,50.0,-2311.0,665.0,100,-1905.0,396.0,-2983.0,5,3085.0,69.0,99.0
3,49.0,-2288.0,651.0,100,-1886.0,396.0,-2979.0,5,3077.0,67.0,98.0
1,48.0,-2268.0,691.0,100,-1869.0,396.0,-2973.0,4,3070.0,65.0,97.0
1,48.0,-2250.0,701.0,100,-1854.0,396.0,-2964.0,4,3061.0,63.0,94.0
1,48.0,-2234.0,701.0,100,-1838.0,396.0,-2955.0,4,3053.0,62.0,95.0
1,50.0,-2218.0,701.0,200,-1820.0,396.0,-2947.0,4,3043.0,59.0,95.0
1,51.0,-2200.0,701.0,200,-1799.0,396.0,-2930.0,4,3025.0,56.0,92.0
1,53.0,-2179.0,701.0,200,-1776.0,396.0,-2905.0,4,2999.0,52.0,89.0
1,55.0,-2157.0,701.0,200,-1751.0,396.0,-2882.0,4,2982.0,46.0,86.0
1,55.0,-2134.0,701.0,300,-1726.0,396.0,-2865.0,4,2971.0,40.0,86.0
3,54.0,-2112.0,701.0,300,-1700.0,396.0,-2854.0,4,2955.0,36.0,86.0
3,49.0,-2091.0,701.0,300,-1677.0,396.0,-2845.0,4,2947.0,36.0,87.0
3,43.0,-2071.0,701.0,300,-1656.0,396.0,-2839.0,4,2949.0,42.0,89.0
3,40.0,-2054.0,701.0,300,-1640.0,396.0,-2836.0,4,2951.0,53.0,89.0
3,41.0,-2044.0,701.0,300,-1628.0,396.0,-2826.0,4,2942.0,58.0,89.0
3,46.0,-2041.0,701.0,300,-1618.0,396.0,-2801.0,4,2914.0,54.0,91.0
3,53.0,-2036.0,701.0,200,-1609.0,398.0,-2774.0,4,2885.0,42.0,92.0
3,53.0,-2024.0,701.0,200,-1601.0,402.0,-2749.0,4,2857.0,32.0,91.0
3,48.0,-2002.0,701.0,200,-1592.0,398.0,-2743.0,4,2843.0,30.0,93.0
3,40.0,-1981.0,701.0,200,-1580.0,396.0,-2736.0,4,2832.0,31.0,94.0
3,35.0,-1956.0,701.0,200,-1562.0,396.0,-2698.0,4,2804.0,40.0,94.0
3,31.0,-1926.0,701.0,200,-1540.0,401.0,-2658.0,4,2770.0,56.0,93.0
3,30.0,-1903.0,701.0,200,-1515.0,444.0,-2641.0,4,2753.0,60.0,90.0
3,31.0,-1887.0,701.0,200,-1484.0,457.0,-2627.0,4,2741.0,57.0,88.0
3,32.0,-1873.0,701.0,200,-1456.0,454.0,-2612.0,4,2732.0,54.0,87.0
3,33.0,-1856.0,701.0,200,-1431.0,421.0,-2595.0,4,2717.0,59.0,85.0
3,32.0,-1835.0,701.0,200,-1409.0,397.0,-2574.0,4,2703.0,64.0,82.0
3,32.0,-1805.0,701.0,200,-1389.0,396.0,-2550.0,4,2685.0,67.0,81.0
3,31.0,-1770.0,701.0,200,-1371.0,396.0,-2528.0,4,2665.0,68.0,79.0
3,32.0,-1739.0,701.0,200,-1350.0,396.0,-2504.0,4,2632.0,66.0,77.0
3,34.0,-1714.0,698.0,200,-1323.0,396.0,-2474.0,4,2605.0,64.0,79.0
3,41.0,-1699.0,678.0,200,-1298.0,396.0,-2440.0,4,2578.0,60.0,84.0
3,54.0,-1691.0,659.0,200,-1279.0,396.0,-2412.0,4,2542.0,54.0,87.0
3,58.0,-1690.0,650.0,200,-1268.0,396.0,-2403.0,4,2514.0,42.0,86.0
3,55.0,-1692.0,643.0,200,-1262.0,396.0,-2409.0,4,2505.0,32.0,86.0
3,47.0,-1691.0,641.0,200,-1256.0,397.0,-2419.0,4,2510.0,30.0,86.0
3,32.0,-1682.0,641.0,200,-1247.0,399.0,-2413.0,4,2507.0,31.0,84.0
3,23.0,-1663.0,651.0,200,-1236.0,397.0,-2393.0,4,2491.0,37.0,82.0
1,23.0,-1640.0,679.0,200,-1223.0,396.0,-2366.0,4,2469.0,47.0,82.0
1,26.0,-1619.0,694.0,200,-1209.0,396.0,-2343.0,4,2465.0,56.0,81.0
1,29.0,-1604.0,696.0,200,-1195.0,396.0,-2324.0,4,2450.0,61.0,81.0
3,30.0,-1593.0,694.0,200,-1180.0,396.0,-2321.0,4,2448.0,61.0,81.0
3,30.0,-1583.0,693.0,200,-1165.0,396.0,-2316.0,4,2447.0,63.0,78.0
3,31.0,-1570.0,694.0,200,-1150.0,396.0,-2313.0,4,2434.0,65.0,76.0
3,31.0,-1553.0,696.0,200,-1135.0,396.0,-2305.0,4,2425.0,61.0,75.0
3,31.0,-1537.0,700.0,100,-1120.0,396.0,-2287.0,4,2403.0,58.0,75.0
3,30.0,-1524.0,701.0,50,-1107.0,396.0,-2280.0,4,2387.0,56.0,77.0
3,29.0,-1514.0,701.0,100,-1094.0,396.0,-2270.0,4,2376.0,57.0,77.0
3,26.0,-1506.0,701.0,100,-1082.0,397.0,-2239.0,4,2345.0,60.0,75.0
3,23.0,-1492.0,700.0,100,-1067.0,404.0,-2206.0,4,2319.0,64.0,74.0
3,21.0,-1474.0,701.0,100,-1049.0,422.0,-2184.0,4,2296.0,68.0,74.0
3,21.0,-1451.0,702.0,100,-1027.0,439.0,-2176.0,4,2295.0,72.0,74.0
3,21.0,-1429.0,739.0,50,-1005.0,445.0,-2168.0,4,2288.0,75.0,75.0
3,23.0,-1407.0,762.0,50,-990.0,422.0,-2152.0,4,2266.0,79.0,76.0
3,25.0,-1388.0,762.0,50,-981.0,397.0,-2130.0,4,2248.0,84.0,76.0
3,28.0,-1372.0,755.0,50,-976.0,358.0,-2106.0,4,2226.0,91.0,74.0
3,29.0,-1358.0,708.0,50,-970.0,335.0,-2077.0,4,2200.0,99.0,72.0
3,30.0,-1340.0,665.0,50,-957.0,335.0,-2047.0,4,2175.0,106.0,71.0
3,31.0,-1317.0,642.0,50,-936.0,349.0,-2018.0,4,2157.0,111.0,72.0
3,31.0,-1290.0,640.0,50,-915.0,392.0,-1993.0,4,2137.0,116.0,73.0
3,31.0,-1266.0,640.0,50,-902.0,396.0,-1974.0,4,2116.0,120.0,74.0
3,31.0,-1241.0,654.0,50,-897.0,394.0,-1954.0,4,2089.0,121.0,73.0
3,31.0,-1216.0,691.0,50,-897.0,356.0,-1931.0,4,2060.0,122.0,72.0
3,31.0,-1196.0,693.0,50,-899.0,335.0,-1906.0,4,2036.0,122.0,71.0
3,31.0,-1189.0,678.0,50,-901.0,332.0,-1890.0,4,2016.0,122.0,70.0
3,31.0,-1191.0,643.0,50,-902.0,320.0,-1876.0,4,1995.0,122.0,70.0
3,31.0,-1190.0,640.0,50,-902.0,331.0,-1863.0,4,1979.0,122.0,69.0
3,30.0,-1182.0,640.0,50,-900.0,332.0,-1854.0,4,1974.0,122.0,68.0
3,30.0,-1167.0,640.0,10,-897.0,312.0,-1836.0,4,1959.0,122.0,68.0
3,30.0,-1149.0,640.0,10,-895.0,289.0,-1821.0,3,1945.0,122.0,67.0
3,30.0,-1129.0,640.0,10,-892.0,277.0,-1799.0,3,1917.0,122.0,66.0
3,30.0,-1111.0,640.0,10,-889.0,274.0,-1773.0,3,1886.0,122.0,66.0
3,30.0,-1095.0,640.0,10,-888.0,268.0,-1752.0,3,1859.0,122.0,65.0
3,31.0,-1082.0,640.0,10,-887.0,233.0,-1729.0,3,1827.0,122.0,65.0
3,31.0,-1072.0,640.0,10,-887.0,213.0,-1714.0,3,1811.0,122.0,65.0
3,31.0,-1067.0,640.0,10,-887.0,194.0,-1707.0,3,1800.0,122.0,64.0
3,31.0,-1064.0,641.0,50,-887.0,160.0,-1709.0,3,1801.0,122.0,64.0
2,31.0,-1062.0,641.0,50,-887.0,152.0,-1709.0,3,1800.0,121.0,63.0
2,31.0,-1061.0,641.0,50,-886.0,152.0,-1700.0,2,1787.0,117.0,63.0
2,31.0,-1060.0,642.0,50,-884.0,152.0,-1690.0,2,1772.0,113.0,63.0
3,67.0,-2355.0,663.0,100,-1939.0,396.0,-2960.0,3,3078.0,62.0,97.0
3,64.0,-2362.0,640.0,100,-1943.0,396.0,-2960.0,3,3070.0,56.0,97.0
3,62.0,-2386.0,640.0,100,-1954.0,396.0,-2964.0,5,3064.0,50.0,97.0
3,60.0,-2423.0,628.0,100,-1969.0,396.0,-2979.0,5,3073.0,50.0,97.0
3,58.0,-2450.0,593.0,100,-1982.0,396.0,-2996.0,5,3091.0,51.0,97.0
3,56.0,-2458.0,586.0,50,-1992.0,396.0,-3014.0,5,3114.0,50.0,97.0
3,54.0,-2453.0,600.0,50,-1995.0,396.0,-3033.0,5,3141.0,51.0,99.0
3,52.0,-2437.0,635.0,100,-1990.0,396.0,-3045.0,5,3152.0,51.0,100.0
3,50.0,-2414.0,667.0,100,-1980.0,396.0,-3049.0,5,3155.0,51.0,100.0
1,49.0,-2389.0,697.0,100,-1964.0,396.0,-3046.0,5,3143.0,51.0,101.0
1,48.0,-2368.0,697.0,100,-1944.0,396.0,-3038.0,5,3128.0,50.0,101.0
1,47.0,-2347.0,655.0,100,-1925.0,396.0,-3031.0,5,3120.0,49.0,101.0
1,46.0,-2325.0,680.0,100,-1906.0,396.0,-3025.0,5,3113.0,48.0,99.0
1,46.0,-2301.0,701.0,100,-1888.0,396.0,-3018.0,4,3106.0,45.0,97.0
1,46.0,-2279.0,701.0,200,-1870.0,397.0,-3012.0,4,3099.0,42.0,98.0
1,47.0,-2261.0,701.0,200,-1851.0,396.0,-3004.0,4,3093.0,40.0,96.0
1,48.0,-2244.0,704.0,200,-1832.0,396.0,-2990.0,4,3083.0,38.0,94.0
1,49.0,-2224.0,707.0,200,-1812.0,396.0,-2971.0,4,3065.0,35.0,92.0
1,50.0,-2202.0,704.0,200,-1788.0,396.0,-2946.0,4,3044.0,32.0,89.0
1,49.0,-2178.0,701.0,200,-1763.0,396.0,-2922.0,4,3023.0,30.0,86.0
1,47.0,-2154.0,701.0,300,-1738.0,396.0,-2906.0,4,3003.0,30.0,86.0
1,41.0,-2133.0,701.0,300,-1713.0,397.0,-2893.0,4,2989.0,30.0,87.0
1,33.0,-2115.0,701.0,300,-1692.0,396.0,-2885.0,4,2989.0,31.0,89.0
3,30.0,-2099.0,701.0,300,-1675.0,396.0,-2879.0,4,2985.0,34.0,89.0
3,30.0,-2087.0,701.0,300,-1661.0,396.0,-2871.0,4,2976.0,36.0,90.0
3,29.0,-2076.0,701.0,200,-1650.0,396.0,-2853.0,4,2960.0,34.0,91.0
3,29.0,-2061.0,701.0,200,-1640.0,396.0,-2827.0,4,2933.0,31.0,92.0
1,28.0,-2039.0,701.0,200,-1630.0,396.0,-2785.0,4,2892.0,30.0,92.0
1,29.0,-2005.0,706.0,200,-1619.0,396.0,-2754.0,4,2859.0,31.0,93.0
1,30.0,-1977.0,713.0,200,-1605.0,396.0,-2743.0,4,2844.0,41.0,95.0
1,30.0,-1959.0,706.0,200,-1585.0,396.0,-2719.0,4,2825.0,56.0,94.0
1,30.0,-1940.0,701.0,200,-1559.0,398.0,-2691.0,4,2806.0,60.0,92.0
1,30.0,-1924.0,701.0,200,-1529.0,435.0,-2678.0,4,2794.0,51.0,89.0
1,30.0,-1911.0,701.0,200,-1502.0,457.0,-2666.0,4,2784.0,39.0,88.0
1,30.0,-1898.0,701.0,200,-1477.0,457.0,-2653.0,4,2773.0,35.0,88.0
1,30.0,-1882.0,701.0,200,-1455.0,442.0,-2641.0,4,2759.0,42.0,88.0
1,30.0,-1861.0,703.0,200,-1435.0,400.0,-2626.0,4,2745.0,51.0,85.0
1,29.0,-1838.0,709.0,200,-1415.0,396.0,-2608.0,4,2736.0,56.0,83.0
1,28.0,-1811.0,704.0,200,-1396.0,396.0,-2590.0,4,2716.0,59.0,82.0
1,28.0,-1782.0,701.0,200,-1376.0,396.0,-2568.0,4,2688.0,59.0,80.0
1,28.0,-1755.0,701.0,200,-1354.0,396.0,-2536.0,4,2663.0,58.0,79.0
1,29.0,-1735.0,701.0,200,-1330.0,396.0,-2502.0,4,2636.0,54.0,83.0
1,32.0,-1724.0,699.0,200,-1312.0,396.0,-2475.0,4,2604.0,47.0,87.0
1,33.0,-1719.0,695.0,100,-1302.0,396.0,-2464.0,4,2579.0,39.0,84.0
1,31.0,-1720.0,687.0,100,-1295.0,397.0,-2466.0,4,2569.0,31.0,83.0
1,27.0,-1720.0,678.0,200,-1289.0,420.0,-2472.0,4,2563.0,30.0,87.0
1,23.0,-1712.0,680.0,200,-1281.0,440.0,-2468.0,4,2557.0,31.0,87.0
1,23.0,-1695.0,693.0,200,-1269.0,411.0,-2454.0,4,2550.0,37.0,86.0
1,25.0,-1672.0,701.0,200,-1252.0,397.0,-2431.0,4,2535.0,46.0,84.0
1,26.0,-1649.0,703.0,200,-1234.0,396.0,-2403.0,4,2518.0,53.0,82.0
1,28.0,-1630.0,703.0,200,-1216.0,396.0,-2379.0,4,2495.0,59.0,80.0
1,29.0,-1615.0,701.0,200,-1200.0,396.0,-2367.0,4,2484.0,59.0,80.0
3,29.0,-1602.0,701.0,200,-1183.0,396.0,-2355.0,4,2473.0,58.0,76.0
3,29.0,-1589.0,701.0,200,-1167.0,396.0,-2348.0,4,2461.0,55.0,75.0
1,30.0,-1575.0,701.0,200,-1152.0,396.0,-2336.0,4,2448.0,50.0,75.0
1,30.0,-1562.0,701.0,200,-1139.0,396.0,-2306.0,4,2416.0,43.0,75.0
1,30.0,-1551.0,701.0,100,-1126.0,398.0,-2287.0,4,2390.0,39.0,75.0
3,30.0,-1543.0,701.0,100,-1113.0,404.0,-2286.0,4,2380.0,37.0,75.0
3,27.0,-1537.0,701.0,100,-1099.0,424.0,-2278.0,4,2370.0,41.0,74.0
3,25.0,-1527.0,701.0,100,-1084.0,447.0,-2253.0,4,2353.0,47.0,74.0
3,23.0,-1513.0,701.0,100,-1069.0,456.0,-2231.0,4,2331.0,52.0,75.0
3,22.0,-1495.0,702.0,100,-1053.0,457.0,-2227.0,4,2338.0,56.0,75.0
3,23.0,-1474.0,736.0,100,-1036.0,457.0,-2224.0,4,2340.0,61.0,76.0
3,23.0,-1454.0,762.0,100,-1023.0,452.0,-2209.0,4,2318.0,67.0,76.0
3,25.0,-1436.0,762.0,50,-1016.0,412.0,-2186.0,4,2291.0,73.0,76.0
3,27.0,-1421.0,761.0,50,-1014.0,379.0,-2159.0,4,2272.0,81.0,75.0
3,29.0,-1407.0,721.0,50,-1010.0,339.0,-2128.0,4,2240.0,89.0,74.0
3,30.0,-1392.0,697.0,50,-998.0,335.0,-2097.0,4,2217.0,96.0,74.0
3,30.0,-1369.0,680.0,50,-972.0,353.0,-2069.0,4,2203.0,101.0,74.0
3,30.0,-1342.0,651.0,50,-941.0,394.0,-2045.0,4,2179.0,107.0,74.0
3,30.0,-1316.0,640.0,50,-918.0,396.0,-2021.0,4,2158.0,111.0,74.0
3,30.0,-1287.0,641.0,50,-909.0,396.0,-2002.0,4,2141.0,114.0,74.0
3,30.0,-1255.0,647.0,50,-907.0,362.0,-1978.0,4,2104.0,117.0,72.0
3,30.0,-1230.0,648.0,50,-907.0,335.0,-1952.0,4,2070.0,119.0,71.0
3,31.0,-1222.0,643.0,50,-908.0,315.0,-1930.0,4,2050.0,121.0,71.0
3,31.0,-1224.0,640.0,50,-908.0,286.0,-1915.0,4,2036.0,121.0,70.0
3,30.0,-1223.0,640.0,50,-906.0,326.0,-1896.0,4,2009.0,121.0,69.0
3,30.0,-1215.0,640.0,50,-903.0,335.0,-1878.0,4,1992.0,121.0,68.0
3,30.0,-1200.0,640.0,50,-899.0,335.0,-1854.0,4,1973.0,121.0,67.0
3,30.0,-1179.0,644.0,10,-895.0,331.0,-1836.0,4,1954.0,121.0,67.0
3,30.0,-1157.0,643.0,10,-891.0,315.0,-1829.0,4,1946.0,121.0,66.0
3,30.0,-1136.0,640.0,10,-887.0,289.0,-1811.0,4,1922.0,122.0,66.0
3,31.0,-1117.0,640.0,10,-884.0,275.0,-1787.0,4,1893.0,122.0,66.0
3,31.0,-1101.0,643.0,10,-881.0,267.0,-1765.0,4,1867.0,122.0,65.0
3,31.0,-1087.0,657.0,10,-879.0,229.0,-1759.0,4,1856.0,122.0,65.0
3,31.0,-1076.0,673.0,50,-878.0,213.0,-1754.0,4,1849.0,122.0,65.0
3,31.0,-1069.0,678.0,50,-876.0,201.0,-1753.0,3,1846.0,122.0,64.0
2,31.0,-1066.0,680.0,50,-874.0,176.0,-1749.0,3,1841.0,122.0,64.0
2,31.0,-1064.0,681.0,50,-871.0,166.0,-1735.0,2,1825.0,121.0,64.0
2,31.0,-1062.0,683.0,50,-868.0,173.0,-1724.0,2,1811.0,119.0,64.0
3,63.0,-2393.0,656.0,100,-1973.0,396.0,-3033.0,3,3150.0,58.0,97.0
3,61.0,-2396.0,640.0,100,-1974.0,396.0,-3036.0,5,3144.0,48.0,98.0
3,60.0,-2413.0,640.0,100,-1978.0,396.0,-3044.0,5,3143.0,40.0,99.0
3,58.0,-2436.0,640.0,100,-1984.0,396.0,-3062.0,5,3158.0,38.0,99.0
3,57.0,-2452.0,636.0,100,-1990.0,396.0,-3076.0,5,3163.0,37.0,100.0
3,55.0,-2458.0,635.0,100,-1996.0,396.0,-3091.0,5,3179.0,35.0,101.0
3,54.0,-2453.0,648.0,100,-2000.0,396.0,-3106.0,5,3199.0,35.0,101.0
1,52.0,-2441.0,672.0,100,-1999.0,396.0,-3115.0,5,3212.0,35.0,101.0
1,51.0,-2430.0,698.0,100,-1993.0,396.0,-3117.0,5,3210.0,34.0,102.0
1,49.0,-2423.0,701.0,100,-1985.0,396.0,-3111.0,5,3199.0,34.0,102.0
1,48.0,-2416.0,691.0,100,-1973.0,398.0,-3100.0,5,3180.0,34.0,102.0
1,47.0,-2406.0,646.0,100,-1958.0,408.0,-3090.0,5,3171.0,33.0,102.0
1,47.0,-2386.0,677.0,100,-1939.0,422.0,-3082.0,5,3163.0,33.0,100.0
1,46.0,-2358.0,701.0,100,-1919.0,430.0,-3077.0,5,3158.0,32.0,99.0
1,46.0,-2330.0,701.0,100,-1900.0,432.0,-3072.0,4,3152.0,30.0,100.0
1,46.0,-2307.0,707.0,200,-1880.0,427.0,-3064.0,4,3148.0,29.0,98.0
1,46.0,-2288.0,741.0,200,-1861.0,418.0,-3054.0,4,3149.0,29.0,95.0
1,46.0,-2270.0,752.0,200,-1842.0,409.0,-3040.0,4,3143.0,28.0,94.0
1,46.0,-2250.0,746.0,200,-1823.0,407.0,-3022.0,4,3125.0,28.0,92.0
1,45.0,-2228.0,736.0,200,-1801.0,413.0,-3002.0,4,3102.0,28.0,89.0
1,42.0,-2204.0,729.0,200,-1778.0,426.0,-2988.0,4,3084.0,28.0,87.0
1,37.0,-2182.0,729.0,200,-1755.0,432.0,-2977.0,4,3066.0,28.0,88.0
1,33.0,-2161.0,733.0,300,-1733.0,425.0,-2972.0,4,3069.0,28.0,89.0
1,31.0,-2144.0,735.0,200,-1712.0,415.0,-2963.0,4,3061.0,28.0,89.0
1,30.0,-2129.0,724.0,200,-1694.0,407.0,-2948.0,4,3046.0,29.0,90.0
1,29.0,-2113.0,712.0,200,-1680.0,401.0,-2928.0,4,3030.0,30.0,92.0
1,28.0,-2093.0,713.0,200,-1668.0,397.0,-2893.0,4,2998.0,30.0,93.0
1,28.0,-2066.0,727.0,200,-1656.0,396.0,-2854.0,4,2957.0,30.0,93.0
1,29.0,-2029.0,749.0,200,-1644.0,396.0,-2813.0,4,2918.0,32.0,93.0
1,30.0,-1997.0,758.0,200,-1629.0,396.0,-2777.0,4,2884.0,45.0,94.0
1,30.0,-1977.0,747.0,200,-1609.0,399.0,-2750.0,4,2856.0,55.0,94.0
1,30.0,-1963.0,723.0,200,-1582.0,408.0,-2731.0,4,2844.0,51.0,91.0
1,30.0,-1951.0,708.0,200,-1550.0,439.0,-2718.0,4,2835.0,40.0,88.0
1,30.0,-1940.0,703.0,200,-1524.0,457.0,-2707.0,4,2825.0,32.0,88.0
1,30.0,-1928.0,704.0,200,-1503.0,457.0,-2695.0,4,2809.0,31.0,88.0
1,30.0,-1914.0,715.0,200,-1483.0,455.0,-2686.0,4,2795.0,35.0,88.0
1,30.0,-1894.0,741.0,200,-1464.0,431.0,-2675.0,4,2785.0,42.0,87.0
1,30.0,-1872.0,754.0,200,-1445.0,410.0,-2663.0,4,2781.0,45.0,85.0
1,30.0,-1848.0,746.0,200,-1425.0,406.0,-2650.0,4,2766.0,46.0,85.0
1,30.0,-1824.0,718.0,200,-1405.0,408.0,-2628.0,4,2743.0,47.0,84.0
1,29.0,-1797.0,702.0,200,-1383.0,408.0,-2593.0,4,2719.0,48.0,84.0
1,27.0,-1774.0,701.0,200,-1362.0,402.0,-2554.0,4,2683.0,46.0,86.0
1,26.0,-1759.0,701.0,200,-1347.0,397.0,-2525.0,4,2651.0,40.0,87.0
